STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,D_COUNTRY,Country,FREQUENCY,Frequency,D_SOURCE_CATEGORIES,Source Categories,D_SUBSTANCES,Substances,D_UNIT,Unit,TIME_PERIOD,Time,OBS_VALUE,Measurement,OBS_STATUS,Status,FOOTNOTE,Footnote,OBS_COMMENT,Comment,DECIMALS,Decimals
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2007,,16236.759091,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2008,,14839.270182,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2009,,13445.488096,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2010,,12191.951804,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2011,,11309.311817,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2012,,10483.453342,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2013,,9687.730780,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2014,,9062.323486,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2015,,8443.476428,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2016,,7904.375808,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2017,,7525.827047,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2018,,7131.275261,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2019,,6606.323666,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2020,,6118.235618,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2021,,5909.239826,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2022,,5649.813368,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2023,,5449.280888,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",GHG,Greenhouse gases,KT_CO2_EQ,Kilotons CO2-equivalent,2024,,5277.309900,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1990,,563.548197,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1991,,638.643105,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1992,,717.092775,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1993,,788.864906,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1994,,865.749175,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1995,,948.134416,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1996,,1028.946992,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1997,,1102.044402,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1998,,1174.954490,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,1999,,1234.311244,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2000,,1296.831344,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2001,,1327.363133,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2002,,1364.741172,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2003,,1374.339943,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2004,,1393.489408,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2005,,1501.799931,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2006,,1309.146042,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2007,,1324.780135,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2008,,1325.489359,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2009,,1330.601311,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2010,,1332.266472,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2011,,1348.659440,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2012,,1353.389975,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2013,,1353.150387,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2014,,1361.912568,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2015,,1364.622526,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2016,,1365.503948,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2017,,1374.128861,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2018,,1369.324252,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2019,,1374.743455,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2020,,1372.561886,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2021,,1380.684456,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2022,,1369.495039,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2023,,1374.275796,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,5_WASTE,"5, Waste",N2O,Nitrous oxide,KT_CO2_EQ,Kilotons CO2-equivalent,2024,,1375.948062,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1990,,4.690391,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1991,,3.948996,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1992,,3.226616,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1993,,4.217625,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1994,,3.855325,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1995,,3.881759,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1996,,3.779301,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1997,,4.093271,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1998,,3.828054,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,1999,,3.943810,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2000,,4.177861,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2001,,4.241764,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2002,,4.561328,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2003,,5.075955,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2004,,5.338629,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2005,,5.012309,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2006,,5.163884,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2007,,6.207119,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2008,,6.029596,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2009,,5.491647,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2010,,5.626432,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2011,,5.475405,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2012,,5.046860,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2013,,4.858707,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2014,,5.854842,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2015,,4.867968,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2016,,6.460092,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2017,,5.551287,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2018,,4.294137,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2019,,3.450599,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2020,,3.603684,,,,,,,,2,
DATAFLOW,UBA:DF_CLIMATE_EMISSIONS_GHG_TRENDS(2026.0),Greenhouse gas emissions according to UNFCCC (Paris Agreement),I,DE,Germany,A,Annual,1A3di,"1 A 3 d i, Maritime Navigation",CH4,Methane,KT_CO2_EQ,Kilotons CO2-equivalent,2021,,3.388089,,,,,,,,2,
